datasetID,study,Entered By,genus,species,varetc,population,population detail,provenance lat,provenance long,population altitude m,continent,year,material,fieldchill,fieldsample date,chilltemp,chillphotoperiod,chilldays,forcetemp,forcetemp_night,photoperiod_day,photoperiod_night,respvar,response,response time,n,error type,resp_error,figure/table (if applicable),growing lat,growing long,field chill units,cu model,other treatment,irradiance,irradiance units,humidity,number.longdays,dormancy_induction_temp,dormancy_induction_days,dormancy_induction_photoperiod_day,dormancy_induction_photoperiod_night,freeze treatment time,freeze treatment photoperiod_day,freeze treatment photoperiod_night,freeze treatment temp_day,freeze treatment temp_night,response (pre-treatment),response (post-treatment
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative leaf no. increment,12.2,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative leaf no. increment,12.2,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative leaf no. increment,12.2,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,1.23,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,5.24,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,7.34,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,9.79,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.18,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.58,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.6,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,63,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,70,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,77,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,84,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative leaf no. increment,11.62,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,1.11,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,4.32,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,6.53,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,8.34,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,10.12,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,11.68,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.18,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,63,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,70,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,77,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,84,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,20,4,cumulative leaf no. increment,12.54,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,1.44,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,3.48,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,6.28,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,7.39,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,9.31,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,10.66,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,11.52,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,63,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,70,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,77,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,84,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,15,,10,14,cumulative leaf no. increment,12.12,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,0,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,0.98,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,2.31,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,3.11,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,4.63,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,5.68,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,6.59,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,7.43,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,8.45,63,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,9.2,70,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,10.18,77,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,10.81,84,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,11.31,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,11.58,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,20,4,cumulative leaf no. increment,11.81,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,0,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,0.5,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,2,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,2.32,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,3.21,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,4.63,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,5.53,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,6.28,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,6.93,63,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,7.72,70,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,8.99,77,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,9.87,84,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,10.49,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,11,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus ,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,9,,10,14,cumulative leaf no. increment,11.56,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,0.12,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,6.76,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,18.08,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,31.49,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,34.52,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,63,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,70,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,77,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,84,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,91,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,98,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,20,4,cumulative growth increment,36.09,105,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,0,0,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,0.29,7,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,3.56,14,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,10.55,21,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,18.37,28,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,22.97,35,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,25.02,42,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,25.83,49,,,,fig 4,,,,,,150-275,umol m_2 s_144
heide11,exp3,TS,Sorbus,intermedia,second-year seedlings,"Akershus, Norway",,59.66667,10.66667,90,,,second-year seedlings,,,,,,21,,10,14,cumulative growth increment,25.89,56,,,,fig 4,,,,,,150-275,umol m_2 s_144
