datasetID,study,genus,species,varetc,population,population detail,population latlong,population altitude m,material,forcetemp,dormancy_induction_temp,dormancy_induction_days,,photoperiod_day,photoperiod_night,fieldchill,chilltemp,chillphotoperiod,chilldays,number.longdays,irradiance,irradiance units,humidity,respvar,response (pre-treatment),response (post-treatment,response,response time,n,error type,resp_error,figure/table (if applicable)
caffarra11.1,exp2,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,12,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.75,,SE,0.89,fig 3
caffarra11.1,exp2,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,5.25,,SE,1.247,fig 3
caffarra11.1,exp2,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,24,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,2.94,,SE,0.713,fig 3
caffarra11.1,exp2,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,32,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,2.14,,SE,0.579,fig 3
caffarra11.1,exp2,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,6,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,15.72,,SE,1.781,fig 3
caffarra11.1,exp2,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,12,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,8.02,,SE,0.846,fig 3
caffarra11.1,exp2,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,4.77,,SE,0.401,fig 3
caffarra11.1,exp2,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,24,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,3.16,,SE,0.623,fig 3
caffarra11.1,exp2,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,32,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,2.98,,SE,0.846,fig 3
caffarra11.1,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,6,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,12.2,,SE,1.291,fig 3
caffarra11.1,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,12,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.7,,SE,0.891,fig 3
caffarra11.1,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,5.25,,SE,1.157,fig 3
caffarra11.1,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,24,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,2.94,,SE,0.579,fig 3
caffarra11.1,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,32,,,,16,8,,3,0,16,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,2.14,,SE,0.668,fig 3
caffarra11.1,exp3,Fagus,sylvatica,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,57.4,,SE,10.524,fig 1
caffarra11.1,exp3,Fagus,sylvatica,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,11,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,61.23,,SE,7.175,fig 1
caffarra11.1,exp3,Fagus,sylvatica,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,50.07,,SE,5.581,fig 1
caffarra11.1,exp3,Fagus,sylvatica,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,34.12,,SE,9.567,fig 1
caffarra11.1,exp3,Fagus,sylvatica,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,15.31,,SE,3.508,fig 1
caffarra11.1,exp3,Fagus,sylvatica,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,22.32,,SE,3.03,fig 1
caffarra11.1,exp3,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,38.34,,SE,9.227,fig 1
caffarra11.1,exp3,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,12.57,,SE,7.636,fig 1
caffarra11.1,exp3,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,4.93,,SE,4.614,fig 1
caffarra11.1,exp3,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,16.23,,SE,2.227,fig 1
caffarra11.1,exp3,Tilia,cordata,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,6.05,,SE,5.409,fig 1
caffarra11.1,exp3,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,22.53,,SE,6.393,fig 1
caffarra11.1,exp3,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,5.59,,SE,1.758,fig 1
caffarra11.1,exp3,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,1.6,,SE,0.959,fig 1
caffarra11.1,exp3,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,38.84,,SE,23.013,fig 1
caffarra11.1,exp3,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.99,,SE,1.918,fig 1
caffarra11.1,exp3,Salix,smithiana,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,2.56,,SE,0.959,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,38.43,,SE,32.05,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,11,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,38.27,,SE,12.596,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,27.43,,SE,1.435,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.49,,SE,0,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,16,8,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,3.67,,SE,32.05,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,33.33,,SE,32.05,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,14.51,,SE,32.05,fig 1
caffarra11.1,exp3,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,18,,,,8,16,,3,,105,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,5.74,,SE,32.05,fig 1
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,no response,,SE,,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,no response,,SE,,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,18.3,,SE,2.7,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,21.3,,SE,6,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,no response,,SE,no response,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,23.7,,SE,1.3,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,18,,SE,2.1,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,17.5,,SE,0.4,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,no response,,SE,no response,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,15.8,,SE,15.8,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,16.8,,SE,16.8,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,17.8,,SE,17.8,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,8.3,,SE,8.3,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.9,,SE,7.9,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.3,,SE,7.3,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,7.8,,SE,7.8,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,0,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,0,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,37.5,270,,SE,18.3,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,unchilled,,,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,33.3,270,,SE,16.7,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,0,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,33.3,270,,SE,16.7,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,37.5,,,,18.3,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,chilled,,,30,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,44.4,270,,SE,17.6,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,0,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,44.4,270,,SE,17.6,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,100,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,chilled,,,55,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,77.8,270,,SE,14.7,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,10,14,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,77.8,270,,SE,14.7,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,12,12,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,100,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,14,10,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,100,270,,SE,0,table 3
caffarra11.2,exp2,Betula,pubescens,,,"Wexford, Ireland",,,cuttings,22,,,,16,8,chilled,,,95,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,100,270,,SE,0,table 3
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,30,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,11.11,50,,SE,10.37,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,30,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,54.37,50,,SE,32.889,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,30,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,32.74,50,,SE,21.926,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,30,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,6.37,50,,SE,3.852,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,60,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,3.02,50,,SE,4.976,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,60,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,5.07,50,,SE,9.951,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,60,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,84.68,50,,SE,9.658,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,60,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,percentbudburst,,,67.12,50,,SE,10.829,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,30,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,30.44,,SE,26.176,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,30,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,23.24,,SE,27.205,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,30,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,26.03,,SE,8.382,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,30,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,29.12,,SE,7.353,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,60,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,34.68,,SE,42.606,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,60,,16,8,unchilled,20,16,0,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,20.42,,SE,43.838,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,10,60,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,16.55,,SE,7.395,fig 2
caffarra11.2,exp3,Betula,pubescens,,,"Wexford, Ireland",,,clones,20,18,60,,16,8,chilled,"8, 10","8, 16",50,,170, _mol m_ 2 s_ 1 ,,daystobudburst,,,1,23.77,,SE,4.049,fig 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charrier11,exp1,Juglans,spp,Serr,"Lowland, 2008","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,117,,SE,1.43,table 1
charrier11,exp1,Juglans,spp,Chandler,"Lowland, 2008","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,115,,SE,0.7,table 1
charrier11,exp1,Juglans,spp,Lara,"Lowland, 2008","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,116,,SE,0.16,table 1
charrier11,exp1,Juglans,spp,Franquette,"Lowland, 2008","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,126,,SE,1.4,table 1
charrier11,exp1,Juglans,spp,E-Hybrid,"Lowland, 2008","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,129,,SE,2.41,table 1
charrier11,exp1,Juglans,spp,L-Hybrid,"Lowland, 2008","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,163,,SE,4.54,table 1
charrier11,exp1,Juglans,spp,Serr,"Lowland, 2009","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,102,,SE,0.58,table 1
charrier11,exp1,Juglans,spp,Chandler,"Lowland, 2009","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,111,,SE,0.39,table 1
charrier11,exp1,Juglans,spp,Lara,"Lowland, 2009","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,117,,SE,1.72,table 1
charrier11,exp1,Juglans,spp,Franquette,"Lowland, 2009","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,125,,SE,1.31,table 1
charrier11,exp1,Juglans,spp,E-Hybrid,"Lowland, 2009","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,128,,SE,4.36,table 1
charrier11,exp1,Juglans,spp,L-Hybrid,"Lowland, 2009","CrouÔl, FR","03 08_50__E, 45 46_20__N",340,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,155,,SE,3.8,table 1
charrier11,exp1,Juglans,spp,Lara,Mountain,Theix,"03 01_00__E, 45 43_10__N",880,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,139,,SE,3.97,table 1
charrier11,exp1,Juglans,spp,Franquette,Mountain,Theix,"03 01_00__E, 45 43_10__N",880,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,142,,SE,0.44,table 1
charrier11,exp1,Juglans,spp,E-Hybrid,Mountain,Theix,"03 01_00__E, 45 43_10__N",880,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,141,,SE,2.26,table 1
charrier11,exp1,Juglans,spp,L-Hybrid,Mountain,Theix,"03 01_00__E, 45 43_10__N",880,trees,ambient,,,,ambient,ambient,chilled,ambient,ambient,ambient,,ambient,,,daystobudburst,,,1,154,,SE,3.64,table 1
charrier11,exp2,Juglans,spp,Serr,,,,,cuttings,5,,,,16,8,,,,,,,,,daystobudburst,,,1,175.88,,SE,1.197,fig 2
charrier11,exp2,Juglans,spp,Serr,,,,,cuttings,10,,,,16,8,,,,,,,,,daystobudburst,,,1,97.06,,SE,0.734,fig 2
charrier11,exp2,Juglans,spp,Serr,,,,,cuttings,15,,,,16,8,,,,,,,,,daystobudburst,,,1,31.76,,SE,2.123,fig 2
charrier11,exp2,Juglans,spp,Serr,,,,,cuttings,20,,,,16,8,,,,,,,,,daystobudburst,,,1,24.71,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Serr,,,,,cuttings,25,,,,16,8,,,,,,,,,daystobudburst,,,1,22.94,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Chandler,,,,,cuttings,5,,,,16,8,,,,,,,,,daystobudburst,,,1,171.76,,SE,1.236,fig 2
charrier11,exp2,Juglans,spp,Chandler,,,,,cuttings,10,,,,16,8,,,,,,,,,daystobudburst,,,1,85.29,,SE,0.811,fig 2
charrier11,exp2,Juglans,spp,Chandler,,,,,cuttings,15,,,,16,8,,,,,,,,,daystobudburst,,,1,37.06,,SE,2.124,fig 2
charrier11,exp2,Juglans,spp,Chandler,,,,,cuttings,20,,,,16,8,,,,,,,,,daystobudburst,,,1,20.59,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Chandler,,,,,cuttings,25,,,,16,8,,,,,,,,,daystobudburst,,,1,20,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Franquette,,,,,cuttings,5,,,,16,8,,,,,,,,,daystobudburst,,,1,163.53,,SE,1.158,fig 2
charrier11,exp2,Juglans,spp,Franquette,,,,,cuttings,10,,,,16,8,,,,,,,,,daystobudburst,,,1,82.94,,SE,0.734,fig 2
charrier11,exp2,Juglans,spp,Franquette,,,,,cuttings,15,,,,16,8,,,,,,,,,daystobudburst,,,1,30,,SE,2.124,fig 2
charrier11,exp2,Juglans,spp,Franquette,,,,,cuttings,20,,,,16,8,,,,,,,,,daystobudburst,,,1,20.59,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Franquette,,,,,cuttings,25,,,,16,8,,,,,,,,,daystobudburst,,,1,15.88,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Lara,,,,,cuttings,5,,,,16,8,,,,,,,,,daystobudburst,,,1,171.18,,SE,1.236,fig 2
charrier11,exp2,Juglans,spp,Lara,,,,,cuttings,10,,,,16,8,,,,,,,,,daystobudburst,,,1,75.29,,SE,0.772,fig 2
charrier11,exp2,Juglans,spp,Lara,,,,,cuttings,15,,,,16,8,,,,,,,,,daystobudburst,,,1,30.59,,SE,2.162,fig 2
charrier11,exp2,Juglans,spp,Lara,,,,,cuttings,20,,,,16,8,,,,,,,,,daystobudburst,,,1,20,,SE,0,fig 2
charrier11,exp2,Juglans,spp,Lara,,,,,cuttings,25,,,,16,8,,,,,,,,,daystobudburst,,,1,14.12,,SE,0,fig 2
charrier11,exp2,Juglans,spp,E-Hybrid,,,,,cuttings,5,,,,16,8,,,,,,,,,daystobudburst,,,1,152.35,,SE,1.12,fig 2
charrier11,exp2,Juglans,spp,E-Hybrid,,,,,cuttings,10,,,,16,8,,,,,,,,,daystobudburst,,,1,80,,SE,0.811,fig 2
charrier11,exp2,Juglans,spp,E-Hybrid,,,,,cuttings,15,,,,16,8,,,,,,,,,daystobudburst,,,1,49.41,,SE,2.123,fig 2
charrier11,exp2,Juglans,spp,E-Hybrid,,,,,cuttings,20,,,,16,8,,,,,,,,,daystobudburst,,,1,34.71,,SE,0,fig 2
charrier11,exp2,Juglans,spp,E-Hybrid,,,,,cuttings,25,,,,16,8,,,,,,,,,daystobudburst,,,1,24.12,,SE,0,fig 2
charrier11,exp2,Juglans,spp,L-Hybrid,,,,,cuttings,5,,,,16,8,,,,,,,,,daystobudburst,,,1,230.59,,SE,1.236,fig 2
charrier11,exp2,Juglans,spp,L-Hybrid,,,,,cuttings,10,,,,16,8,,,,,,,,,daystobudburst,,,1,108.82,,SE,0.811,fig 2
charrier11,exp2,Juglans,spp,L-Hybrid,,,,,cuttings,15,,,,16,8,,,,,,,,,daystobudburst,,,1,57.06,,SE,2.124,fig 2
charrier11,exp2,Juglans,spp,L-Hybrid,,,,,cuttings,20,,,,16,8,,,,,,,,,daystobudburst,,,1,37.06,,SE,0,fig 2
charrier11,exp2,Juglans,spp,L-Hybrid,,,,,cuttings,25,,,,16,8,,,,,,,,,daystobudburst,,,1,24.71,,SE,0,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",daystobudburst,,,0,0,,,,fig 1
